transaction_id,date,time,day_of_week,month,quarter,account_id,account_holder,entity_type,sector,originating_bank,account_country,risk_rating,is_pep,counterparty_id,counterparty_bank,counterparty_country,transaction_type,amount_gbp,currency,reference,purpose,fraud_type,is_fraud
TX100795,2023-09-06,12:38:00,Wednesday,September,Q3,ACC10027,Entity_027,LLP,Real Estate,HSBC,UK,Low,0,ACC10015,Santander UK,UK,BACS,75976.19,USD,REF86075,Consultancy Fee,None,0
TX100796,2023-06-17,11:27:03,Saturday,June,Q2,ACC10051,Entity_051,SME,Hospitality,TSB,Cyprus,Low,0,ACC10008,Monzo,Netherlands,CHAPS,9951.42,GBP,REF37784,Loan Payment,Structuring,1
TX100797,2023-11-10,10:32:26,Friday,November,Q4,ACC10064,Entity_064,SPV,Finance,Santander UK,UK,Low,0,ACC10024,Starling,UAE,Loan Repayment,940.38,USD,REF17344,Investment,None,0
TX100798,2023-12-08,10:08:51,Friday,December,Q4,ACC10098,Entity_098,Individual,Logistics,Santander UK,UK,Low,0,ACC10072,NatWest,Malta,BACS,492.61,GBP,REF92615,Repayment,None,0
TX100799,2023-07-07,13:25:24,Friday,July,Q3,ACC10043,Entity_043,Charity,Hospitality,Santander UK,UK,Low,0,ACC10115,Metro Bank,UK,Wire Transfer,3164.3,EUR,REF53604,Repayment,None,0
TX100800,2023-04-17,14:43:14,Monday,April,Q2,ACC10025,Entity_025,Charity,Logistics,Starling,UK,High,0,ACC10034,HSBC,UK,Standing Order,704887.65,EUR,REF14082,Loan Payment,None,0
TX100801,2023-01-15,17:30:42,Sunday,January,Q1,ACC10040,Entity_040,SPV,Manufacturing,HSBC,UK,Low,0,ACC10038,Monzo,UK,SWIFT,54676.52,USD,REF47129,Consultancy Fee,None,0
TX100802,2023-12-08,18:27:54,Friday,December,Q4,ACC10001,Entity_001,Trust,Manufacturing,Metro Bank,UK,Low,0,ACC10013,HSBC,UK,Loan Repayment,6622.58,GBP,REF36453,Unknown,None,0
TX100803,2023-02-07,15:07:08,Tuesday,February,Q1,ACC10059,Entity_059,Corporate,Import/Export,Lloyds,Netherlands,Low,0,ACC10051,TSB,Cyprus,CHAPS,72516.29,USD,REF62954,Unknown,None,0
TX100804,2023-08-15,10:43:01,Tuesday,August,Q3,ACC10079,Entity_079,SME,Professional Services,Lloyds,UK,High,0,ACC10039,Virgin Money,BVI,Loan Repayment,50000,GBP,REF24345,Consultancy Fee,Round Number,1
TX100805,2023-07-29,18:21:53,Saturday,July,Q3,ACC10116,Entity_116,Charity,Retail,Metro Bank,UK,Medium,0,ACC10096,NatWest,Isle of Man,FX Settlement,88203.53,GBP,REF89786,Unknown,None,0
TX100806,2023-03-06,15:13:49,Monday,March,Q1,ACC10012,Entity_012,SME,Retail,Barclays,UK,High,0,ACC10055,NatWest,UK,Standing Order,1178.08,EUR,REF44193,Consultancy Fee,None,0
TX100807,2023-04-24,14:25:49,Monday,April,Q2,ACC10103,Entity_103,SME,Retail,NatWest,UK,Low,1,ACC10112,Barclays,UK,Standing Order,25183.9,GBP,REF90478,Investment,None,0
TX100808,2023-03-25,14:40:10,Saturday,March,Q1,ACC10056,Entity_056,Partnership,Real Estate,TSB,UK,Medium,1,ACC10019,Lloyds,UK,FX Settlement,10040.09,GBP,REF87229,Intercompany Transfer,None,0
TX100809,2023-02-08,09:46:45,Wednesday,February,Q1,ACC10091,Entity_091,Charity,Retail,Monzo,USA,Low,1,ACC10083,Lloyds,France,Standing Order,1324764.08,GBP,REF36134,Investment,None,0
TX100810,2023-02-20,17:11:01,Monday,February,Q1,ACC10008,Entity_008,SPV,Logistics,Monzo,Netherlands,Medium,0,ACC10113,Metro Bank,UAE,Wire Transfer,9529.11,GBP,REF50588,Consultancy Fee,Structuring,1
TX100811,2023-09-07,16:49:05,Thursday,September,Q3,ACC10021,Entity_021,Corporate,Logistics,HSBC,Malta,Medium,0,ACC10091,Monzo,USA,SWIFT,14890.48,GBP,REF24582,Investment,None,0
TX100812,2023-07-20,13:05:29,Thursday,July,Q3,ACC10109,Entity_109,SME,Logistics,Lloyds,UK,Medium,1,ACC10039,Virgin Money,BVI,Standing Order,107649.77,EUR,REF39638,Trade Settlement,None,0
TX100813,2023-04-10,10:47:03,Monday,April,Q2,ACC10114,Entity_114,Individual,Construction,Santander UK,Netherlands,Medium,0,ACC10036,TSB,UK,SWIFT,4086.12,EUR,REF24034,Unknown,None,0
TX100814,2023-10-29,13:18:09,Sunday,October,Q4,ACC10027,Entity_027,LLP,Real Estate,HSBC,UK,Low,0,ACC10116,Metro Bank,UK,BACS,56091.28,GBP,REF77641,Consultancy Fee,None,0
TX100815,2023-01-06,18:43:57,Friday,January,Q1,ACC10112,Entity_112,Charity,Import/Export,Barclays,UK,Low,0,ACC10067,Barclays,UK,BACS,1296.17,GBP,REF56001,Investment,None,0
TX100816,2023-05-20,10:07:31,Saturday,May,Q2,ACC10016,Entity_016,Partnership,Finance,HSBC,Isle of Man,Low,0,ACC10006,NatWest,UK,Wire Transfer,11983.87,GBP,REF64827,Investment,None,0
TX100817,2023-12-21,13:07:37,Thursday,December,Q4,ACC10039,Entity_039,Individual,Hospitality,Virgin Money,BVI,High,0,ACC10010,Monzo,France,CHAPS,41061.62,GBP,REF18674,Consultancy Fee,None,0
TX100818,2023-06-19,11:30:15,Monday,June,Q2,ACC10018,Entity_018,Charity,Construction,HSBC,UK,Low,0,ACC10113,Metro Bank,UAE,CHAPS,4457.37,GBP,REF11343,Unknown,None,0
TX100819,2023-04-08,13:27:25,Saturday,April,Q2,ACC10102,Entity_102,LLP,Finance,Monzo,UK,Low,0,ACC10004,Starling,UK,Standing Order,160916.3,GBP,REF34537,Property Purchase,None,0
TX100820,2023-12-29,08:01:40,Friday,December,Q4,ACC10042,Entity_042,Partnership,Import/Export,NatWest,BVI,Low,0,ACC10063,Starling,UK,BACS,170.08,GBP,REF45504,Unknown,None,0
TX100821,2023-01-05,08:14:53,Thursday,January,Q1,ACC10106,Entity_106,SPV,Import/Export,Metro Bank,Germany,Medium,0,ACC10019,Lloyds,UK,Internal Transfer,2959.11,GBP,REF70962,Dividend,None,0
TX100822,2023-04-04,16:55:29,Tuesday,April,Q2,ACC10075,Entity_075,SPV,Finance,Metro Bank,UK,Low,0,ACC10022,Santander UK,UK,CHAPS,15359.17,GBP,REF11497,Property Purchase,None,0
TX100823,2023-01-16,11:31:05,Monday,January,Q1,ACC10008,Entity_008,SPV,Logistics,Monzo,Netherlands,Medium,0,ACC10098,Santander UK,UK,Standing Order,12993.87,EUR,REF23159,Investment,None,0
TX100824,2023-05-31,18:44:07,Wednesday,May,Q2,ACC10053,Entity_053,Trust,Real Estate,TSB,UK,Low,0,ACC10102,Monzo,UK,Loan Disbursement,128792.82,GBP,REF86955,Unknown,None,0
TX100825,2023-12-14,13:34:35,Thursday,December,Q4,ACC10007,Entity_007,Corporate,Hospitality,Barclays,UK,High,0,ACC10025,Starling,UK,Loan Repayment,40345.42,USD,REF90267,Trade Settlement,None,0
TX100826,2023-10-12,09:30:53,Thursday,October,Q4,ACC10004,Entity_004,SPV,Technology,Starling,UK,Low,0,ACC10022,Santander UK,UK,Loan Disbursement,579057.61,EUR,REF62273,Intercompany Transfer,None,0
TX100827,2023-09-07,11:48:58,Thursday,September,Q3,ACC10117,Entity_117,Individual,Hospitality,Barclays,UK,Low,0,ACC10088,Virgin Money,BVI,Wire Transfer,1101.85,GBP,REF81354,Consultancy Fee,None,0
TX100828,2023-01-10,12:28:08,Tuesday,January,Q1,ACC10003,Entity_003,LLP,Retail,Virgin Money,UK,Low,0,ACC10047,HSBC,UK,Loan Repayment,75607.6,EUR,REF11994,Trade Settlement,None,0
TX100829,2023-04-18,13:36:00,Tuesday,April,Q2,ACC10063,Entity_063,SME,Manufacturing,Starling,UK,High,0,ACC10089,Metro Bank,Cayman Islands,Standing Order,84365.91,GBP,REF59711,Investment,Benford Anomaly,1
TX100830,2023-07-26,12:32:06,Wednesday,July,Q3,ACC10070,Entity_070,Individual,Professional Services,Barclays,UK,Low,0,ACC10043,Santander UK,UK,Internal Transfer,4144.58,EUR,REF88868,Loan Payment,None,0
TX100831,2023-10-05,10:18:16,Thursday,October,Q4,ACC10066,Entity_066,Corporate,Retail,TSB,UK,Medium,0,ACC10088,Virgin Money,BVI,Standing Order,10190.55,AED,REF89135,Intercompany Transfer,None,0
TX100832,2023-03-18,14:46:49,Saturday,March,Q1,ACC10077,Entity_077,Partnership,Construction,Barclays,Cyprus,Low,0,ACC10043,Santander UK,UK,SWIFT,19482.93,GBP,REF60216,Dividend,None,0
TX100833,2023-05-15,11:34:48,Monday,May,Q2,ACC10109,Entity_109,SME,Logistics,Lloyds,UK,Medium,1,ACC10069,Santander UK,UK,Loan Repayment,303858.35,GBP,REF61154,Trade Settlement,None,0
TX100834,2023-08-01,13:23:22,Tuesday,August,Q3,ACC10068,Entity_068,Trust,Retail,Santander UK,UK,Medium,0,ACC10081,Virgin Money,UK,FX Settlement,9500.77,GBP,REF48110,Consultancy Fee,Structuring,1
TX100835,2023-08-24,12:40:31,Thursday,August,Q3,ACC10112,Entity_112,Charity,Import/Export,Barclays,UK,Low,0,ACC10049,Starling,USA,Loan Disbursement,17207.38,USD,REF64215,Trade Settlement,None,0
TX100836,2023-01-02,12:57:52,Monday,January,Q1,ACC10019,Entity_019,SME,Finance,Lloyds,UK,Low,0,ACC10022,Santander UK,UK,Wire Transfer,72940.25,USD,REF53191,Loan Payment,None,0
TX100837,2023-09-04,11:58:08,Monday,September,Q3,ACC10112,Entity_112,Charity,Import/Export,Barclays,UK,Low,0,ACC10095,Starling,UAE,Loan Repayment,57488.78,EUR,REF18141,Consultancy Fee,None,0
TX100838,2023-12-07,14:40:56,Thursday,December,Q4,ACC10094,Entity_094,Individual,Manufacturing,HSBC,UK,Medium,0,ACC10051,TSB,Cyprus,Standing Order,109.36,GBP,REF47069,Consultancy Fee,None,0
TX100839,2023-09-27,14:17:32,Wednesday,September,Q3,ACC10042,Entity_042,Partnership,Import/Export,NatWest,BVI,Low,0,ACC10100,Barclays,Netherlands,SWIFT,406279.18,GBP,REF79687,Repayment,None,0
TX100840,2023-12-30,09:53:06,Saturday,December,Q4,ACC10058,Entity_058,SPV,Import/Export,Starling,Singapore,High,0,ACC10110,Metro Bank,UK,CHAPS,304087.75,GBP,REF72065,Dividend,None,0
TX100841,2023-12-24,13:30:55,Sunday,December,Q4,ACC10018,Entity_018,Charity,Construction,HSBC,UK,Low,0,ACC10092,Virgin Money,Cyprus,SWIFT,35614.85,GBP,REF71078,Intercompany Transfer,None,0
TX100842,2023-09-20,17:18:52,Wednesday,September,Q3,ACC10111,Entity_111,LLP,Hospitality,Starling,UK,Low,0,ACC10057,Starling,USA,SWIFT,13091.64,GBP,REF54432,Intercompany Transfer,None,0
TX100843,2023-12-05,10:57:51,Tuesday,December,Q4,ACC10031,Entity_031,SME,Retail,Lloyds,USA,Low,0,ACC10003,Virgin Money,UK,Internal Transfer,765.72,GBP,REF14185,Loan Payment,None,0
TX100844,2023-06-12,12:28:26,Monday,June,Q2,ACC10026,Entity_026,Trust,Retail,Santander UK,UK,Low,0,ACC10067,Barclays,UK,Wire Transfer,10549.27,GBP,REF82933,Loan Payment,None,0
TX100845,2023-09-02,11:28:40,Saturday,September,Q3,ACC10103,Entity_103,SME,Retail,NatWest,UK,Low,1,ACC10118,Metro Bank,Cyprus,Loan Repayment,81440.36,GBP,REF86292,Intercompany Transfer,None,0
TX100846,2023-01-02,16:42:02,Monday,January,Q1,ACC10077,Entity_077,Partnership,Construction,Barclays,Cyprus,Low,0,ACC10062,Monzo,UK,Wire Transfer,6183.06,GBP,REF20842,Intercompany Transfer,None,0
TX100847,2023-07-08,15:25:04,Saturday,July,Q3,ACC10012,Entity_012,SME,Retail,Barclays,UK,High,0,ACC10064,Santander UK,UK,Wire Transfer,78838.16,GBP,REF99365,Loan Payment,None,0
TX100848,2023-05-28,09:22:44,Sunday,May,Q2,ACC10104,Entity_104,Corporate,Logistics,Starling,Netherlands,Medium,0,ACC10036,TSB,UK,Standing Order,322.2,GBP,REF29199,Investment,None,0
TX100849,2023-06-27,08:22:36,Tuesday,June,Q2,ACC10055,Entity_055,Charity,Finance,NatWest,UK,Low,0,ACC10091,Monzo,USA,FX Settlement,342.02,EUR,REF35629,Investment,None,0
TX100850,2023-12-11,13:34:06,Monday,December,Q4,ACC10066,Entity_066,Corporate,Retail,TSB,UK,Medium,0,ACC10009,Starling,Panama,Standing Order,162.34,USD,REF61892,Consultancy Fee,None,0
TX100851,2023-08-28,11:07:06,Monday,August,Q3,ACC10011,Entity_011,Individual,Retail,Metro Bank,Singapore,High,0,ACC10085,TSB,UK,Standing Order,166537.86,USD,REF98837,Investment,None,0
TX100852,2023-02-27,11:55:59,Monday,February,Q1,ACC10027,Entity_027,LLP,Real Estate,HSBC,UK,Low,0,ACC10003,Virgin Money,UK,FX Settlement,186907.41,USD,REF33196,Property Purchase,None,0
TX100853,2023-03-19,12:58:00,Sunday,March,Q1,ACC10055,Entity_055,Charity,Finance,NatWest,UK,Low,0,ACC10024,Starling,UAE,Standing Order,9824.16,GBP,REF84998,Loan Payment,Structuring,1
TX100854,2023-06-27,13:28:40,Tuesday,June,Q2,ACC10114,Entity_114,Individual,Construction,Santander UK,Netherlands,Medium,0,ACC10028,NatWest,UK,Loan Disbursement,3311.05,GBP,REF91542,Property Purchase,None,0
TX100855,2023-06-05,08:41:35,Monday,June,Q2,ACC10061,Entity_061,Partnership,Hospitality,Lloyds,Netherlands,Low,0,ACC10079,Lloyds,UK,SWIFT,100000,GBP,REF77583,Trade Settlement,Round Number,1
TX100856,2023-10-13,14:03:01,Friday,October,Q4,ACC10049,Entity_049,Individual,Hospitality,Starling,USA,Medium,0,ACC10095,Starling,UAE,Loan Disbursement,112745.98,GBP,REF63038,Repayment,None,0
TX100857,2023-12-31,10:03:22,Sunday,December,Q4,ACC10078,Entity_078,Individual,Retail,NatWest,UK,Low,0,ACC10103,NatWest,UK,Wire Transfer,359.22,GBP,REF72393,Loan Payment,None,0
TX100858,2023-11-24,18:13:23,Friday,November,Q4,ACC10059,Entity_059,Corporate,Import/Export,Lloyds,Netherlands,Low,0,ACC10012,Barclays,UK,FX Settlement,1232085.02,GBP,REF85525,Unknown,None,0
TX100859,2023-01-04,08:45:35,Wednesday,January,Q1,ACC10002,Entity_002,Partnership,Finance,Metro Bank,UK,Medium,0,ACC10112,Barclays,UK,Loan Repayment,161.5,GBP,REF33458,Consultancy Fee,None,0
TX100860,2023-01-16,15:08:26,Monday,January,Q1,ACC10072,Entity_072,Charity,Manufacturing,NatWest,Malta,Low,0,ACC10062,Monzo,UK,BACS,193463.34,EUR,REF24496,Dividend,None,0
TX100861,2023-10-05,10:28:13,Thursday,October,Q4,ACC10002,Entity_002,Partnership,Finance,Metro Bank,UK,Medium,0,ACC10042,NatWest,BVI,Loan Disbursement,160996.0,GBP,REF95021,Property Purchase,None,0
TX100862,2023-10-29,13:45:57,Sunday,October,Q4,ACC10018,Entity_018,Charity,Construction,HSBC,UK,Low,0,ACC10081,Virgin Money,UK,Standing Order,212860.75,GBP,REF42385,Unknown,None,0
TX100863,2023-01-07,16:40:47,Saturday,January,Q1,ACC10055,Entity_055,Charity,Finance,NatWest,UK,Low,0,ACC10049,Starling,USA,FX Settlement,500000,GBP,REF27645,Unknown,Round Number,1
TX100864,2023-07-02,10:31:52,Sunday,July,Q3,ACC10058,Entity_058,SPV,Import/Export,Starling,Singapore,High,0,ACC10063,Starling,UK,Loan Disbursement,191265.57,EUR,REF32132,Consultancy Fee,None,0
TX100865,2023-04-12,11:50:17,Wednesday,April,Q2,ACC10114,Entity_114,Individual,Construction,Santander UK,Netherlands,Medium,0,ACC10069,Santander UK,Isle of Man,BACS,254251.89,USD,REF38504,Loan Payment,High-Risk Jurisdiction,1
TX100866,2023-12-19,13:39:23,Tuesday,December,Q4,ACC10023,Entity_023,Trust,Logistics,NatWest,Cyprus,Medium,0,ACC10052,Lloyds,UK,Standing Order,447.96,EUR,REF86898,Trade Settlement,None,0
TX100867,2023-01-02,11:44:40,Monday,January,Q1,ACC10021,Entity_021,Corporate,Logistics,HSBC,Malta,Medium,0,ACC10117,Barclays,UK,Loan Disbursement,557.38,GBP,REF56328,Repayment,None,0
TX100868,2023-08-26,10:36:22,Saturday,August,Q3,ACC10056,Entity_056,Partnership,Real Estate,TSB,UK,Medium,1,ACC10109,Lloyds,UK,Wire Transfer,240.44,GBP,REF78186,Consultancy Fee,None,0
TX100869,2023-03-31,15:24:56,Friday,March,Q1,ACC10052,Entity_052,Charity,Construction,Lloyds,UK,Low,0,ACC10097,Starling,UK,CHAPS,5073.81,GBP,REF18062,Intercompany Transfer,None,0
TX100870,2023-10-05,17:54:07,Thursday,October,Q4,ACC10040,Entity_040,SPV,Manufacturing,HSBC,UK,Low,0,ACC10011,Metro Bank,Singapore,Loan Disbursement,89711.6,GBP,REF27835,Loan Payment,Benford Anomaly,1
TX100871,2023-03-04,15:25:49,Saturday,March,Q1,ACC10093,Entity_093,SPV,Construction,Metro Bank,UK,Low,0,ACC10073,Starling,UK,Wire Transfer,95993.3,GBP,REF80113,Repayment,None,0
TX100872,2023-08-31,08:47:29,Thursday,August,Q3,ACC10029,Entity_029,Corporate,Technology,Metro Bank,Netherlands,Low,0,ACC10036,TSB,UK,Standing Order,13643.73,GBP,REF57495,Trade Settlement,None,0
TX100873,2023-08-14,18:44:57,Monday,August,Q3,ACC10090,Entity_090,Individual,Import/Export,Monzo,UK,Medium,0,ACC10006,NatWest,UK,Loan Repayment,25930.79,GBP,REF86839,Intercompany Transfer,None,0
TX100874,2023-07-11,15:35:28,Tuesday,July,Q3,ACC10047,Entity_047,SME,Retail,HSBC,UK,Low,0,ACC10004,Starling,UK,Loan Repayment,2635.17,USD,REF44633,Consultancy Fee,None,0
TX100875,2023-09-04,08:01:03,Monday,September,Q3,ACC10079,Entity_079,SME,Professional Services,Lloyds,UK,High,0,ACC10096,NatWest,Isle of Man,BACS,3304.61,GBP,REF10129,Trade Settlement,None,0
TX100876,2023-02-18,18:35:22,Saturday,February,Q1,ACC10022,Entity_022,Corporate,Construction,Santander UK,UK,Low,0,ACC10109,Lloyds,UK,Internal Transfer,2697.12,GBP,REF54729,Loan Payment,None,0
TX100877,2023-09-18,10:22:06,Monday,September,Q3,ACC10022,Entity_022,Corporate,Construction,Santander UK,UK,Low,0,ACC10035,HSBC,UK,SWIFT,18941.21,GBP,REF74677,Dividend,None,0
TX100878,2023-08-09,14:02:15,Wednesday,August,Q3,ACC10102,Entity_102,LLP,Finance,Monzo,UK,Low,0,ACC10096,NatWest,Isle of Man,BACS,142032.36,AED,REF41661,Loan Payment,None,0
TX100879,2023-09-08,12:45:34,Friday,September,Q3,ACC10045,Entity_045,Partnership,Import/Export,NatWest,Singapore,Medium,0,ACC10015,Santander UK,UK,Loan Disbursement,119270.32,USD,REF98450,Property Purchase,None,0
TX100880,2023-10-23,15:20:43,Monday,October,Q4,ACC10037,Entity_037,Partnership,Technology,Virgin Money,Malta,Low,0,ACC10074,HSBC,UK,Wire Transfer,1313010.42,USD,REF99593,Consultancy Fee,None,0
TX100881,2023-02-01,16:17:17,Wednesday,February,Q1,ACC10083,Entity_083,Trust,Real Estate,Lloyds,France,Medium,0,ACC10094,HSBC,UK,Standing Order,5923.07,GBP,REF96427,Property Purchase,None,0
TX100882,2023-12-26,16:31:49,Tuesday,December,Q4,ACC10030,Entity_030,Individual,Hospitality,TSB,UK,High,0,ACC10118,Metro Bank,Cyprus,Loan Repayment,525.81,GBP,REF85667,Property Purchase,None,0
TX100883,2023-11-24,16:03:55,Friday,November,Q4,ACC10015,Entity_015,Trust,Construction,Santander UK,UK,Low,0,ACC10067,Barclays,UK,CHAPS,94832.01,EUR,REF25190,Unknown,Benford Anomaly,1
TX100884,2023-05-16,08:49:53,Tuesday,May,Q2,ACC10043,Entity_043,Charity,Hospitality,Santander UK,UK,Low,0,ACC10051,TSB,Cyprus,FX Settlement,3627.4,GBP,REF80726,Investment,None,0
TX100885,2023-05-20,17:40:47,Saturday,May,Q2,ACC10060,Entity_060,SPV,Finance,Starling,Cyprus,Low,0,ACC10103,NatWest,UK,Loan Disbursement,1176.64,GBP,REF49076,Intercompany Transfer,None,0
TX100886,2023-08-22,10:09:18,Tuesday,August,Q3,ACC10068,Entity_068,Trust,Retail,Santander UK,UK,Medium,0,ACC10063,Starling,UK,FX Settlement,166731.53,GBP,REF12582,Intercompany Transfer,None,0
TX100887,2023-07-20,18:06:23,Thursday,July,Q3,ACC10027,Entity_027,LLP,Real Estate,HSBC,UK,Low,0,ACC10012,Barclays,UK,Loan Disbursement,138496.37,EUR,REF53939,Trade Settlement,None,0
TX100888,2023-02-23,13:13:41,Thursday,February,Q1,ACC10079,Entity_079,SME,Professional Services,Lloyds,UK,High,0,ACC10018,HSBC,UK,Loan Repayment,1226.36,USD,REF52056,Trade Settlement,None,0
TX100889,2023-11-15,09:32:22,Wednesday,November,Q4,ACC10023,Entity_023,Trust,Logistics,NatWest,Cyprus,Medium,0,ACC10079,Lloyds,UK,Standing Order,594.4,GBP,REF98571,Investment,None,0
TX100890,2023-11-12,09:56:15,Sunday,November,Q4,ACC10088,Entity_088,SME,Technology,Virgin Money,BVI,Medium,0,ACC10081,Virgin Money,UK,Standing Order,1273.74,USD,REF71466,Dividend,None,0
TX100891,2023-06-06,13:27:12,Tuesday,June,Q2,ACC10040,Entity_040,SPV,Manufacturing,HSBC,UK,Low,0,ACC10064,Santander UK,UK,Standing Order,1531.85,GBP,REF79341,Consultancy Fee,None,0
TX100892,2023-08-24,14:54:43,Thursday,August,Q3,ACC10031,Entity_031,SME,Retail,Lloyds,USA,Low,0,ACC10037,Virgin Money,Malta,SWIFT,101.01,AED,REF53165,Trade Settlement,None,0
TX100893,2023-10-09,15:28:00,Monday,October,Q4,ACC10016,Entity_016,Partnership,Finance,HSBC,Isle of Man,Low,0,ACC10113,Metro Bank,UAE,Loan Disbursement,9810.38,GBP,REF79029,Consultancy Fee,Structuring,1
TX100894,2023-07-21,14:21:51,Friday,July,Q3,ACC10005,Entity_005,Charity,Professional Services,Metro Bank,UK,Medium,0,ACC10067,Barclays,UK,Wire Transfer,600.09,GBP,REF35926,Dividend,Velocity,1
TX100895,2023-10-12,15:03:04,Thursday,October,Q4,ACC10010,Entity_010,Individual,Import/Export,Monzo,France,Medium,0,ACC10068,Santander UK,UK,Loan Disbursement,18187.27,GBP,REF67107,Repayment,None,0
TX100896,2023-02-10,13:14:45,Friday,February,Q1,ACC10049,Entity_049,Individual,Hospitality,Starling,USA,Medium,0,ACC10029,Metro Bank,Netherlands,BACS,1129900.68,GBP,REF79450,Dividend,None,0
TX100897,2023-11-26,18:37:17,Sunday,November,Q4,ACC10057,Entity_057,Charity,Real Estate,Starling,USA,Low,0,ACC10113,Metro Bank,UAE,Loan Repayment,732.69,USD,REF27571,Unknown,None,0
TX100898,2023-12-29,16:55:37,Friday,December,Q4,ACC10017,Entity_017,Individual,Finance,NatWest,UK,Low,0,ACC10116,Metro Bank,UK,SWIFT,100425.6,GBP,REF24772,Property Purchase,None,0
TX100899,2023-07-13,16:09:35,Thursday,July,Q3,ACC10115,Entity_115,Trust,Logistics,Metro Bank,UK,High,0,ACC10098,Santander UK,UK,BACS,17452.43,GBP,REF13334,Property Purchase,None,0
TX100900,2023-12-09,10:12:27,Saturday,December,Q4,ACC10076,Entity_076,LLP,Import/Export,Monzo,USA,Medium,0,ACC10045,NatWest,Cyprus,Standing Order,49000.67,GBP,REF75421,Property Purchase,High-Risk Jurisdiction,1
TX100901,2023-03-20,08:50:43,Monday,March,Q1,ACC10115,Entity_115,Trust,Logistics,Metro Bank,UK,High,0,ACC10052,Lloyds,Malta,Standing Order,310291.01,EUR,REF22060,Consultancy Fee,High-Risk Jurisdiction,1
TX100902,2023-05-08,12:53:01,Monday,May,Q2,ACC10048,Entity_048,Partnership,Real Estate,Santander UK,UK,Medium,0,ACC10045,NatWest,Singapore,FX Settlement,154.39,GBP,REF90259,Repayment,None,0
TX100903,2023-04-20,17:05:55,Thursday,April,Q2,ACC10096,Entity_096,Trust,Retail,NatWest,Isle of Man,Medium,1,ACC10041,Metro Bank,UK,SWIFT,43465.44,GBP,REF96049,Property Purchase,None,0
TX100904,2023-01-23,11:51:19,Monday,January,Q1,ACC10021,Entity_021,Corporate,Logistics,HSBC,Malta,Medium,0,ACC10006,NatWest,UK,Standing Order,133511.21,USD,REF46078,Investment,None,0
TX100905,2023-05-27,14:09:49,Saturday,May,Q2,ACC10019,Entity_019,SME,Finance,Lloyds,UK,Low,0,ACC10073,Starling,UK,SWIFT,3383.93,GBP,REF63576,Unknown,Velocity,1
TX100906,2023-06-06,17:43:04,Tuesday,June,Q2,ACC10079,Entity_079,SME,Professional Services,Lloyds,UK,High,0,ACC10003,Virgin Money,UK,FX Settlement,17849.83,GBP,REF77022,Intercompany Transfer,None,0
TX100907,2023-11-07,17:17:28,Tuesday,November,Q4,ACC10026,Entity_026,Trust,Retail,Santander UK,UK,Low,0,ACC10041,Metro Bank,UK,Loan Repayment,136.47,GBP,REF98709,Dividend,None,0
TX100908,2023-12-26,14:54:10,Tuesday,December,Q4,ACC10043,Entity_043,Charity,Hospitality,Santander UK,UK,Low,0,ACC10065,Santander UK,UK,Standing Order,727.97,GBP,REF32983,Loan Payment,None,0
TX100909,2023-07-29,12:47:29,Saturday,July,Q3,ACC10055,Entity_055,Charity,Finance,NatWest,UK,Low,0,ACC10103,NatWest,UK,Standing Order,13577.96,GBP,REF32173,Trade Settlement,None,0
TX100910,2023-09-10,11:01:02,Sunday,September,Q3,ACC10001,Entity_001,Trust,Manufacturing,Metro Bank,UK,Low,0,ACC10009,Starling,Panama,FX Settlement,6442.74,EUR,REF82583,Intercompany Transfer,None,0
TX100911,2023-03-29,18:51:36,Wednesday,March,Q1,ACC10043,Entity_043,Charity,Hospitality,Santander UK,UK,Low,0,ACC10023,NatWest,Cyprus,SWIFT,16300.1,GBP,REF39100,Dividend,None,0
TX100912,2023-08-25,16:44:16,Friday,August,Q3,ACC10020,Entity_020,Individual,Construction,Lloyds,UK,Medium,0,ACC10052,Lloyds,UK,SWIFT,11352.02,AED,REF82607,Dividend,None,0
TX100913,2023-06-21,09:58:45,Wednesday,June,Q2,ACC10032,Entity_032,LLP,Retail,Metro Bank,UK,Medium,1,ACC10088,Virgin Money,BVI,Loan Disbursement,21160.95,GBP,REF92445,Unknown,None,0
